train loss,0.3563242243045313,0.08293275011055058,0.06348267989231891,0.05402780709660327
valid loss,0.09311361540015792,0.06787438556564485,0.05822752636732741,0.052149196844315855
train acc,0.8850333303832222,0.9746999967827891,0.980566663398111,0.9838333300538888
valid acc,0.971066663493356,0.9794333300685555,0.9831333300562222,0.9847999967491224
